x,y,bombed,empty,0 0,0 1,0 2,1 0,1 1,1 2,2 0,2 1,2 2,
3,4,0,2,-2,-2,-2,1,-2,0,-3,2,1,
3,0,0,1,3,3,-2,1,-2,0,-4,-4,-4,
2,3,2,3,-2,-3,2,3,-2,2,1,-2,2,
3,4,1,0,-2,-2,-2,3,-2,2,-2,4,3,
6,1,0,2,2,2,-2,0,-2,1,-2,0,-2,
4,4,6,1,4,-2,3,-2,-2,-2,-2,-2,3,
3,4,6,34,2,-2,1,-2,-2,3,-2,-2,-3,
3,5,22,0,1,1,2,2,-2,1,-2,3,3,
1,4,3,0,-2,5,-3,-2,-2,2,-2,-2,-2,
4,3,7,0,2,-3,-2,2,-2,-2,2,-2,3,
2,2,2,0,2,-3,3,2,-2,-2,1,4,-2,
4,2,0,4,-2,-3,2,-2,-2,-3,-2,-2,2,
4,1,10,2,-2,4,-3,-2,-2,2,-2,-2,1,
4,2,0,2,1,2,-2,-3,-2,1,1,1,1,
1,4,1,1,-2,-3,2,2,-2,2,-2,1,-2,
3,3,4,1,-3,3,-2,2,-2,-2,3,-2,-2,
3,4,7,1,2,1,2,2,-2,-2,2,-3,4,
7,4,3,0,2,-3,-4,2,-2,-4,-2,2,-4,
3,2,0,1,3,1,1,2,-2,0,-2,-2,-2,
1,3,1,1,1,1,2,2,-2,3,-2,-3,2,
2,6,6,1,1,2,-3,1,-2,3,1,-2,-2,
5,2,4,1,2,1,-2,-2,-2,-2,-2,-2,4,
2,2,1,0,2,1,1,4,-2,-2,-2,3,2,
3,1,0,2,1,1,-2,0,-2,2,-2,-2,1,
3,6,1,4,2,-2,1,2,-2,1,2,-2,-2,
6,1,6,1,1,1,-2,2,-2,1,-3,2,-2,
7,1,1,1,-2,-3,-4,4,-2,-4,-2,-2,-4,
4,6,7,1,-2,-2,-2,-2,-2,4,3,-3,2,
4,1,6,0,-2,2,1,1,-2,2,-2,-2,-3,
4,3,0,1,0,-2,2,-2,-2,2,-2,-3,3,
3,3,0,3,0,0,1,1,-2,1,-2,-2,-3,
4,3,23,1,-2,4,3,-2,-2,-3,-2,-2,4,
3,5,0,1,3,1,0,-2,-2,-2,-2,-2,1,
3,6,10,1,2,-3,-2,3,-2,3,2,-2,2,
6,7,0,1,-4,-4,-4,0,-2,1,-2,2,-3,
5,4,0,3,1,-3,2,-2,-2,1,-2,-2,1,
1,6,7,1,-2,3,2,-2,-2,-3,-2,4,2,
4,4,6,1,1,3,-3,2,-2,-2,-2,2,-2,
2,0,1,5,1,-2,5,1,-2,-2,-4,-4,-4,
1,3,0,1,-2,1,1,-2,-2,2,1,-3,1,
3,5,4,1,-2,2,-2,2,-2,3,3,-2,-2,
2,3,0,3,-2,-2,3,2,-2,-3,1,1,1,
2,5,0,1,-2,-2,1,2,-2,-3,-2,-2,3,
2,4,6,1,2,2,-3,-2,-2,3,2,2,-3,
2,4,0,1,-2,1,3,0,-2,-2,1,1,3,
4,5,1,7,1,-2,3,3,-2,-2,-3,-2,-2,
1,3,2,3,-2,4,-2,-3,-2,-2,2,3,-2,
0,5,0,11,-4,-2,-2,-4,-2,2,-4,1,4,
2,4,3,0,2,-2,-2,4,-2,-2,3,-3,-2,
4,6,6,1,-2,-2,-2,-2,-2,-2,4,-3,3,
2,2,0,75,1,1,1,-2,-2,-3,-2,-2,-2,
0,7,17,9,-4,-4,-4,-4,-2,-2,-4,-2,4,
4,3,5,1,2,-2,-2,2,-2,3,2,-3,2,
7,6,5,5,1,-2,-4,2,-2,-4,-3,3,-4,
0,3,0,31,-4,2,-3,-4,-2,-3,-4,-2,-2,
0,2,32,0,-4,3,-3,-4,-2,3,-4,-2,-2,
2,3,9,1,-2,2,3,2,-2,-2,1,1,-2,
4,3,5,1,2,2,2,-2,-2,-3,-2,-2,4,
1,6,2,3,-2,-2,1,1,-2,2,-2,1,3,
6,1,0,2,-2,2,-2,2,-2,0,-2,1,-2,
3,2,0,13,-2,-2,-2,-2,-2,-3,2,1,1,
6,4,2,3,-2,-2,-2,2,-2,2,3,-3,2,
5,7,0,3,-4,-4,-4,-2,-2,2,-2,0,2,
6,5,0,2,0,2,-2,0,-2,1,-2,0,-2,
4,3,12,0,3,2,1,2,-2,1,-2,2,2,
2,3,0,1,-2,0,1,-2,-2,1,2,-3,1,
1,3,0,2,-2,-2,0,1,-2,1,-2,2,-3,
1,4,0,4,-2,3,2,-2,-2,0,1,2,1,
0,4,0,1,-4,-2,3,-4,-2,0,-4,1,2,
2,3,0,3,-2,-2,1,1,-2,-3,-2,2,2,
0,5,23,1,-4,-2,-2,-4,-2,3,-4,2,-3,
7,1,0,11,2,-2,-4,3,-2,-4,-3,1,-4,
1,3,0,1,-2,1,1,0,-2,1,1,2,-3,
4,5,0,1,-2,1,0,2,-2,1,0,1,-3,
2,0,5,2,-2,-2,4,-2,-2,-3,-4,-4,-4,
5,2,2,3,1,1,-2,1,-2,1,-2,3,-2,
5,2,12,0,-3,2,2,2,-2,1,1,1,1,
2,4,0,9,-2,-2,-2,-2,-2,2,2,1,-3,
2,1,3,0,1,1,3,2,-2,3,-2,3,-3,
4,6,0,1,-2,2,-3,1,-2,-2,-2,2,1,
5,6,39,1,2,-3,2,2,-2,2,2,1,1,
3,2,5,0,2,2,2,2,-2,-3,-2,2,2,
1,5,3,2,-2,2,-3,-2,-2,2,-2,-2,3,
4,2,0,32,-2,-2,3,-2,-2,-3,-2,3,1,
3,4,3,0,2,-2,-2,2,-2,1,-3,2,2,
2,5,3,2,-2,2,1,-2,-2,1,4,-2,2,
6,0,0,14,1,1,-3,-2,-2,-2,-4,-4,-4,
7,6,5,10,-2,1,-4,2,-2,-4,-3,2,-4,
1,6,4,2,-2,2,-3,1,-2,2,-2,2,-2,
6,5,9,0,-3,4,-2,3,-2,-2,3,-2,-2,
2,3,6,1,2,-3,2,4,-2,3,-2,-2,-2,
7,5,0,38,1,0,-4,2,-2,-4,-3,-2,-4,
0,3,25,0,-4,-3,2,-4,-2,3,-4,-2,3,
1,4,3,1,-2,2,-3,-2,-2,2,-2,1,2,
3,2,5,25,-2,-2,-3,-2,-2,-3,-2,-2,2,
4,4,14,0,-2,-2,3,-2,-2,2,-2,-3,3,
3,4,11,1,2,2,1,-3,-2,2,3,-2,-2,
2,2,10,0,2,-3,3,2,-2,2,2,1,1,
1,5,2,3,-2,-2,-2,2,-2,-2,-3,2,3,
2,5,0,1,1,1,1,1,-2,-3,-2,-2,3,
2,4,0,3,1,1,-3,-2,-2,3,-2,-2,-3,
6,5,0,2,1,1,-2,2,-2,0,-2,1,-2,
6,3,0,4,-3,2,1,1,-2,-2,1,3,-2,
5,6,0,1,0,0,-2,1,-2,0,-3,1,1,
4,1,2,4,-3,2,2,2,-2,-2,-2,1,-2,
7,7,4,1,-4,-4,-4,-2,-2,-4,-2,4,-4,
4,6,0,2,-2,0,-2,1,-2,-2,-2,2,3,
4,4,0,5,-3,2,3,1,-2,-2,-2,-2,-2,
0,2,17,88,-4,-2,-3,-4,-2,2,-4,-2,1,
3,3,0,44,-2,-2,-2,-2,-2,3,1,1,-3,
5,2,5,1,-2,-2,3,-2,-2,3,-2,-3,3,
3,4,0,1,-3,-2,-2,2,-2,0,-3,1,0,
2,3,7,0,2,2,-2,2,-2,-2,2,-3,3,
6,3,0,3,-2,4,-2,2,-2,1,2,1,-2,
1,5,3,2,-2,1,-2,2,-2,1,-2,3,1,
0,4,2,0,-4,2,2,-4,-2,3,-4,-3,-3,
4,3,0,2,1,2,-3,0,-2,3,-2,-2,-2,
2,4,10,1,3,-2,-2,2,-2,-2,2,-3,2,
3,1,0,5,-2,2,1,1,-2,-3,-2,1,-2,
5,3,0,3,0,-2,-2,1,-2,-2,-2,2,3,
3,7,4,1,-4,-4,-4,-2,-2,-3,1,2,3,
2,3,0,1,0,1,-3,1,-2,1,-2,-2,0,
1,2,1,0,-2,3,5,-2,-2,3,-2,-2,2,
7,3,4,1,3,3,-4,-2,-2,-4,-2,-2,-4,
4,7,1,4,-4,-4,-4,-2,-2,1,-3,-2,2,
4,6,1,0,-2,2,1,-3,-2,2,3,3,-2,
6,4,9,0,-2,-2,-2,-3,-2,-2,4,3,1,
3,5,0,53,-2,2,0,-2,-2,2,-2,-2,-3,
2,6,1,0,1,-2,-2,3,-2,2,-2,-2,4,
3,5,0,1,-2,2,1,-2,-2,1,0,-2,1,
7,2,0,47,1,-2,-4,-3,-2,-4,1,1,-4,
2,5,14,1,-2,-2,3,-2,-2,2,2,-3,2,
6,1,0,1,-3,4,2,1,-2,-2,0,-2,-2,
7,1,3,2,4,2,-4,2,-2,-4,1,-2,-4,
0,1,0,7,-4,-3,2,-4,-2,1,-4,-2,0,
0,3,17,1,-4,-2,-3,-4,-2,4,-4,-3,2,
3,6,0,1,-2,2,-3,-2,-2,2,-2,0,-2,
2,3,5,1,1,1,1,2,-2,-2,2,-3,2,
3,2,3,0,2,2,2,-3,-2,3,3,-2,-2,
3,2,0,1,-3,-2,-2,3,-2,-2,-2,0,-2,
3,3,3,2,2,3,-2,-3,-2,-2,3,2,-2,
4,2,4,4,-2,-2,-3,-2,-2,3,-2,2,-3,
7,3,2,2,-3,-2,-4,2,-2,-4,3,-2,-4,
5,2,63,0,3,-3,-2,2,-2,2,1,1,1,
3,2,0,14,-3,2,1,2,-2,-2,-3,-2,-2,
3,4,6,1,-2,4,-2,2,-2,-2,2,1,2,
7,6,0,68,-2,1,-4,2,-2,-4,-3,1,-4,
3,3,1,0,-2,1,1,-2,-2,2,4,2,-2,
3,2,1,0,-3,2,1,-2,-2,2,-2,3,3,
2,5,0,1,-2,-2,-2,0,-2,-2,-2,2,4,
3,4,0,4,-3,-2,1,2,-2,-2,1,-2,-2,
3,7,0,3,-4,-4,-4,1,-2,-2,3,-2,0,
4,3,37,1,2,3,3,-3,-2,-2,2,3,-2,
3,3,0,6,3,-2,-2,2,-2,-2,1,-3,2,
1,4,0,11,-2,2,-3,-2,-2,-3,-2,-2,2,
1,3,0,4,-2,2,-3,0,-2,2,-2,-2,-2,
5,2,0,51,1,-3,-2,1,-2,-2,0,-2,-2,
6,3,0,47,2,-2,-2,2,-2,1,-2,1,0,
4,2,0,4,2,1,2,-2,-2,-3,-2,-2,2,
2,2,4,1,2,-3,2,4,-2,2,-2,-2,-2,
3,2,0,3,1,1,3,2,-2,1,-2,2,-2,
6,5,0,22,-2,-2,-2,-2,-2,1,1,1,-3,
5,1,0,1,2,1,2,2,-2,0,-2,1,-2,
3,5,19,1,3,-2,-2,3,-2,-2,2,-3,3,
5,1,0,2,2,1,2,1,-2,-2,-2,0,-2,
4,1,4,21,-3,3,1,-2,-2,-2,-2,-2,1,
3,2,0,3,-3,2,1,1,-2,-2,2,-2,-2,
0,4,4,1,-4,-2,3,-4,-2,-2,-4,-3,4,
1,4,1,0,-3,3,-2,3,-2,-2,-3,4,-3,
5,3,3,2,-2,3,-2,-2,-2,2,4,-2,1,
2,6,2,4,-2,-2,1,-2,-2,4,-2,-2,-3,
4,2,4,1,-2,-3,4,-2,-2,3,-2,-2,-2,
2,3,0,3,1,-2,2,1,-2,-3,1,1,1,
2,4,17,0,2,2,2,1,-2,2,1,2,-3,
2,2,0,14,1,1,1,-2,-2,-3,-2,-2,2,
3,2,2,0,1,1,1,2,-2,2,-2,2,4,
6,4,0,2,0,-2,-2,1,-2,2,1,1,-2,
4,2,0,5,2,0,0,1,-2,1,2,1,1,
2,3,4,0,-2,2,-2,3,-2,2,-2,2,2,
4,2,4,1,3,1,2,2,-2,-2,1,1,2,
4,6,2,0,3,-2,-2,-3,-2,-2,-3,4,2,
3,7,122,0,-4,-4,-4,2,-2,2,-2,2,2,
5,5,2,2,2,3,-2,2,-2,-2,-3,-2,-2,
5,4,5,1,2,4,-2,-3,-2,-2,2,3,-2,
5,3,2,3,-2,-3,2,-2,-2,3,2,-2,-2,
4,4,0,2,-3,2,1,2,-2,-3,-2,-2,2,
5,3,0,1,0,-2,1,0,-2,-2,-2,2,1,
6,3,0,1,-2,1,-2,0,-2,1,2,1,-2,
5,4,0,1,-2,1,1,0,-2,1,0,0,1,
4,7,14,1,-4,-4,-4,-2,-2,2,2,3,-3,
1,4,0,3,-3,3,3,2,-2,-2,-2,2,1,
2,4,1,0,3,3,2,3,-2,1,2,1,1,
3,0,15,1,3,-3,4,-2,-2,-2,-4,-4,-4,
3,1,3,23,1,-2,1,3,-2,-2,-3,-2,-2,
3,6,4,1,-2,1,-2,2,-2,-2,-2,2,3,
1,5,6,1,-2,-2,-2,2,-2,-2,-3,4,-3,
3,1,0,32,1,1,1,-2,-2,-3,-2,-2,1,
6,6,109,0,-3,3,-2,2,-2,2,1,1,1,
4,3,11,2,-3,2,1,4,-2,-2,-2,-2,-2,
3,5,12,0,-2,1,1,-2,-2,2,2,2,-3,
4,3,2,3,1,-2,3,2,-2,1,-2,1,1,
4,5,0,3,-2,-2,-2,-2,-2,1,3,2,-3,
3,5,4,0,-2,-2,-2,-2,-2,2,-3,3,2,
3,3,23,0,3,-3,2,2,-2,2,2,-2,2,
5,3,0,4,1,3,-2,1,-2,-2,1,-3,2,
2,5,5,1,-2,-2,-2,3,-2,2,-3,2,2,
4,3,4,1,-2,-2,2,4,-2,1,-2,2,1,
3,4,1,7,-3,3,-2,2,-2,-2,-2,-2,1,
1,4,6,6,-2,-2,-2,-2,-2,-3,1,3,-3,
3,3,3,0,2,-2,-2,-3,-2,1,2,2,2,
6,2,3,2,-3,2,1,2,-2,-2,1,1,1,
2,6,0,1,1,-2,-2,1,-2,0,1,2,-2,
2,3,1,5,-2,2,-3,2,-2,2,2,-2,-2,
2,5,17,1,3,3,2,-2,-2,-3,-2,-2,2,
4,3,2,0,-3,-2,-2,2,-2,-2,2,1,-2,
4,7,10,0,-4,-4,-4,3,-2,3,-2,2,-2,
4,6,0,9,-2,1,-3,2,-2,2,1,-2,1,
3,4,0,1,-2,2,-2,-3,-2,-2,1,-2,-2,
3,5,0,8,-2,2,1,-2,-2,-3,3,2,1,
2,6,0,22,-2,0,0,-2,-2,2,-2,-3,2,
1,4,45,0,-2,4,-3,-2,-2,3,-2,-2,2,
5,5,3,14,-3,2,-2,2,-2,-2,1,-2,3,
7,1,3,2,2,-3,-4,4,-2,-4,3,-2,-4,
4,0,3,0,-2,2,3,-2,-2,3,-4,-4,-4,
5,2,4,0,3,2,2,-3,-2,2,-2,4,-2,
4,3,6,1,-2,-2,-2,-2,-2,5,1,2,-3,
5,2,3,2,-2,-2,-2,2,-2,3,-2,2,3,
3,0,0,91,1,-3,2,1,-2,-2,-4,-4,-4,
6,1,4,1,3,-3,2,3,-2,-2,1,-2,-2,
4,1,3,2,1,3,-3,-2,-2,-3,-2,-2,2,
2,0,0,1,1,2,-3,1,-2,-3,-4,-4,-4,
1,4,15,1,-2,2,-3,-2,-2,2,-2,1,1,
2,5,0,2,-2,-2,1,-2,-2,-3,2,2,2,
4,3,4,1,-2,-2,2,-2,-2,1,-3,-2,2,
2,6,4,3,-2,-2,-3,-2,-2,4,-2,-2,1,
5,4,0,48,3,-2,-2,-3,-2,-2,1,3,-2,
3,1,1,0,-2,1,2,3,-2,3,-2,-2,-3,
2,7,5,2,-4,-4,-4,-2,-2,2,-2,4,-3,
4,3,6,0,2,-3,-2,3,-2,-2,-3,3,-2,
6,4,4,0,1,2,-2,1,-2,2,-2,3,2,
7,5,357,0,1,1,-4,2,-2,-4,-3,2,-4,
4,4,4,2,4,-3,-2,-2,-2,-2,-2,-2,-2,
1,4,0,5,-2,2,-3,1,-2,-2,-2,-2,-2,
4,6,4,4,3,-2,-2,3,-2,-2,1,-2,2,
6,0,10,1,-2,2,-3,2,-2,2,-4,-4,-4,
3,7,0,315,-4,-4,-4,2,-2,-2,3,0,0,
6,3,1,4,1,-2,-3,2,-2,3,-2,-2,-2,
6,4,1,0,1,3,-2,1,-2,-3,2,3,3,
2,4,0,12,-2,-2,-2,2,-2,1,-3,2,-3,
3,3,1,0,-2,1,1,3,-2,2,4,-2,2,
2,2,0,4,2,-3,1,3,-2,1,-2,-2,1,
1,5,9,1,-2,-2,3,2,-2,3,-2,1,2,
2,5,0,17,1,1,1,1,-2,-2,1,-3,2,
4,6,4,1,-3,-2,-2,4,-2,-2,3,-2,-2,
6,3,2,0,3,1,-2,2,-2,-2,-2,2,1,
2,5,0,4,-2,-2,-2,-2,-2,3,1,-3,3,
3,3,0,10,1,3,-2,-3,-2,-2,-2,3,-2,
6,5,2,0,3,1,-2,2,-2,1,1,2,2,
6,4,3,2,3,-2,-2,-2,-2,-2,-2,3,-3,
7,5,16,0,5,-2,-4,-3,-2,-4,2,2,-4,
4,5,7,1,-2,-2,-2,-2,-2,1,4,3,1,
5,1,1,1,3,-2,2,2,-2,2,-2,1,2,
5,1,0,1,-2,0,1,2,-2,2,-2,1,-2,
7,2,2,3,1,-2,-4,-2,-2,-4,2,2,-4,
3,3,0,1,-3,-2,-2,2,-2,-2,0,-2,-3,
4,3,2,1,-2,-2,2,4,-2,2,-2,-3,3,
2,7,10,2,-4,-4,-4,3,-2,-2,-3,2,1,
3,4,1,2,2,-3,-2,3,-2,4,-3,-2,-2,
3,3,7,0,3,4,4,-3,-2,-2,-2,-2,-2,
5,2,7,1,-3,3,-2,3,-2,-2,-3,2,-2,
2,4,0,3,1,1,1,1,-2,-3,1,-2,3,
4,5,12,0,-3,3,2,3,-2,1,1,1,1,
3,2,7,1,2,-2,-2,-3,-2,2,2,2,1,
2,6,2,2,3,-2,-2,-2,-2,-2,-3,2,1,
1,2,1,4,-2,-2,-3,-2,-2,-2,-2,3,-2,
2,2,1,0,-2,-3,3,3,-2,2,3,-2,-2,
3,3,0,1,-2,2,2,2,-2,0,2,-2,-2,
6,5,0,89,-2,1,0,2,-2,1,1,1,-2,
3,5,1,0,3,4,-2,1,-2,2,2,1,-2,
1,5,0,1,-2,-2,-2,2,-2,-3,-2,-2,2,
6,3,18,1,2,3,-2,-3,-2,-2,2,3,2,
3,0,7,1,2,3,3,-2,-2,-3,-4,-4,-4,
1,4,0,8,-2,1,-3,-2,-2,2,-2,2,-3,
4,5,2,0,-2,2,-2,1,-2,3,-2,3,-3,
4,4,1,6,-2,-2,-3,-2,-2,3,3,-2,1,
3,4,0,3,1,-3,1,3,-2,1,-2,-2,1,
3,2,0,6,-3,1,1,2,-2,1,-2,-2,-2,
1,3,4,1,2,3,3,-2,-2,-3,-2,-2,2,
3,1,0,2,-3,3,-3,-3,-2,3,2,-2,-2,
4,0,3,0,5,3,2,-2,-2,-2,-4,-4,-4,
6,3,0,1,2,0,-2,1,-2,0,2,1,-2,
7,5,0,43,-3,-2,-4,2,-2,-4,0,0,-4,
7,7,5,14,-4,-4,-4,-2,-2,-4,-3,-2,-4,
3,3,16,2,-2,3,2,-2,-2,-3,-2,3,2,
5,5,1,0,3,-2,-2,-2,-2,3,-2,1,3,
5,4,3,1,2,-3,3,3,-2,-2,-2,1,-2,
3,5,0,2,-2,-2,-2,0,-2,3,0,1,-3,
6,6,20,1,2,1,-2,2,-2,1,1,1,-2,
4,4,0,17,-2,-2,-2,-2,-2,2,4,-3,1,
3,3,2,3,3,-3,2,-2,-2,2,-2,2,-2,
4,2,2,0,3,2,1,2,-2,2,-2,1,-2,
3,3,3,0,3,-2,-2,1,-2,-3,1,2,2,
0,6,0,177,-4,-2,-2,-4,-2,-2,-4,1,-3,
5,6,0,2,-2,0,-2,1,-2,-2,-2,1,2,
4,2,20,1,3,3,2,-2,-2,-3,-2,3,2,
2,0,14,0,2,1,3,1,-2,3,-4,-4,-4,
5,4,4,0,-3,2,2,2,-2,-2,3,-2,-2,
4,5,0,1,3,-2,-2,2,-2,-2,1,-2,0,
5,3,0,2,3,2,3,-2,-2,1,-2,-2,-2,
5,4,0,1,-2,-2,0,1,-2,-2,-2,2,1,
4,2,2,0,4,-3,2,5,-2,-2,-2,-2,-2,
7,4,52,287,1,1,-4,-2,-2,-4,2,2,-4,
4,2,4,0,3,2,2,-3,-2,-2,-2,3,-2,
7,3,0,74,2,-2,-4,2,-2,-4,-3,1,-4,
2,3,0,3,-2,-2,-2,2,-2,4,1,-2,2,
4,4,67,0,-2,-2,2,-2,-2,3,4,-3,2,
6,3,0,1,-3,3,-3,2,-2,-2,-2,3,-2,
7,3,5,1,3,-3,-4,4,-2,-4,3,-2,-4,
4,4,0,1,1,-2,-2,1,-2,4,-2,1,-2,
4,7,0,25,-4,-4,-4,-2,-2,1,1,-3,2,
3,5,0,1,2,-2,-2,-3,-2,-2,1,2,-3,
6,3,0,15,2,-2,-2,1,-2,1,-2,1,0,
4,5,4,1,3,1,1,3,-2,1,-2,2,-2,
5,4,11,0,-2,1,-2,2,-2,-2,3,3,-2,
3,3,17,1,-2,-2,3,-2,-2,-3,3,3,2,
2,4,4,0,2,-3,3,-2,-2,4,-2,-2,2,
3,1,0,2,4,1,1,-2,-2,0,-2,-2,-2,
7,3,15,2,3,-3,-4,3,-2,-4,2,-2,-4,
4,1,0,1,1,1,-2,1,-2,3,-2,0,-2,
1,3,0,3,-2,3,-2,-2,-2,2,1,-3,1,
0,3,1,0,-4,3,4,-4,-2,1,-4,2,-2,
4,4,0,105,-2,-2,-2,3,-2,-2,-3,1,0,
4,5,11,1,-2,-2,-2,3,-2,-2,3,2,1,
4,0,0,6,1,2,3,-3,-2,-2,-4,-4,-4,
5,4,2,4,-3,2,2,2,-2,-2,-2,2,-2,
4,2,3,2,1,2,-3,-2,-2,3,1,-2,-2,
3,3,35,1,2,-3,4,4,-2,-2,-2,-2,-2,
3,2,5,1,2,-3,3,2,-2,-2,-2,2,-2,
6,5,2,0,-2,4,2,2,-2,-2,2,-2,-2,
6,7,4,0,-4,-4,-4,2,-2,-3,2,2,2,
2,2,0,2,1,-3,2,2,-2,-2,2,-2,3,
7,6,8,1,-3,-2,-4,3,-2,-4,2,1,-4,
3,4,4,1,2,2,-3,-2,-2,2,-2,-2,2,
6,0,1,0,-2,4,-2,-3,-2,1,-4,-4,-4,
2,5,0,2,-2,-2,3,2,-2,-3,-2,2,1,
5,4,7,0,1,2,-2,1,-2,4,1,1,4,
2,5,3,1,-2,1,-2,2,-2,2,-2,3,-3,
4,5,0,12,-2,2,-2,2,-2,3,1,-3,-2,
5,4,104,0,-3,3,2,2,-2,1,1,1,1,
3,0,0,4,-2,-3,1,3,-2,1,-4,-4,-4,
1,0,5,1,1,2,-3,-2,-2,3,-4,-4,-4,
5,2,0,2,-2,0,1,0,-2,1,2,2,-2,
5,3,0,5,1,1,1,-3,-2,-2,4,-2,-2,
3,4,0,8,1,-3,1,1,-2,3,1,-2,-2,
5,1,4,1,-2,-2,3,3,-2,-2,-2,-3,3,
4,4,2,0,2,2,-2,-2,-2,4,-2,-2,4,
4,3,0,12,2,-3,-2,1,-2,-2,2,-2,-2,
5,3,0,29,-2,-2,-2,-2,-2,3,3,-3,1,
4,3,2,0,-2,1,-2,1,-2,3,-2,3,-3,
4,7,0,3,-4,-4,-4,0,-2,2,1,1,3,
4,5,4,1,1,1,3,1,-2,2,-2,2,2,
4,6,5,1,-2,-2,-2,-2,-2,4,2,-3,2,
4,6,0,16,-2,-2,-2,2,-2,3,0,1,-3,
2,5,5,0,3,2,-2,1,-2,2,1,2,-3,
4,3,4,1,-2,3,2,-2,-2,-3,1,-2,-2,
3,3,1,0,-2,2,3,-2,-2,3,2,1,-2,
4,1,0,1,2,-3,4,1,-2,-2,0,-2,-2,
4,6,3,2,-2,-3,2,3,-2,-2,1,-2,-2,
3,7,10,0,-4,-4,-4,1,-2,-3,1,3,3,
3,4,4,1,-3,2,2,2,-2,-2,-2,3,-2,
6,1,0,49,-2,2,-2,2,-2,1,1,-2,0,
5,3,2,3,-2,-2,-2,2,-2,-2,3,-3,2,
4,5,0,1,-2,3,1,-3,-2,1,-2,-2,1,
3,6,12,0,1,-2,-2,2,-2,3,3,-3,3,
1,3,0,8,-2,-2,-2,1,-2,1,1,-3,1,
5,2,14,0,1,2,-3,1,-2,3,1,1,1,
0,5,8,4,-4,-2,3,-4,-2,-3,-4,-2,3,
3,4,0,2,-2,-2,3,2,-2,-2,-2,0,-2,
4,4,0,3,3,2,1,-2,-2,-3,-2,-2,1,
4,3,0,2,-3,2,-3,-2,-2,1,-2,-2,0,
3,3,0,31,-2,-3,2,-2,-2,2,-2,-2,0,
4,2,0,59,1,-2,-2,-3,-2,-2,4,-2,-2,
6,1,4,1,3,3,-2,-2,-2,1,-2,2,-2,
2,4,0,49,1,-3,2,1,-2,-2,-2,-2,-2,
4,3,13,0,3,-2,-2,3,-2,-2,-3,3,2,
4,5,2,1,-2,-2,-2,1,-2,3,2,1,3,
1,3,0,11,-2,-2,3,-2,-2,-3,-2,4,1,
7,7,105,0,-4,-4,-4,3,-2,-4,3,1,-4,
3,5,2,0,-2,-2,3,-2,-2,-3,4,-2,3,
3,3,0,2,-2,-2,1,-2,-2,2,-3,-2,1,
4,3,56,0,1,2,2,2,-2,-3,-2,-2,-2,
4,4,2,17,1,2,-3,-2,-2,-2,1,-2,-2,
4,2,0,1,-2,2,1,-3,-2,1,1,2,2,
3,3,0,15,2,-2,-2,2,-2,2,1,-3,1,
3,5,0,6,-2,-2,2,-2,-2,-2,2,-3,2,
4,5,92,0,-2,2,1,3,-2,1,-3,2,1,
1,6,11,1,-2,2,-3,1,-2,2,-2,1,1,
7,5,0,2,3,1,-4,-3,-2,-4,2,2,-4,
2,5,6,0,4,2,2,-2,-2,1,2,2,1,
7,2,0,10,2,-2,-4,2,-2,-4,1,-3,-4,
6,0,0,7,2,1,-3,1,-2,1,-4,-4,-4,
4,4,0,80,-2,0,0,-2,-2,1,-2,2,-3,
7,6,0,19,-3,-2,-4,1,-2,-4,1,-2,-4,
4,2,2,0,1,2,-3,1,-2,2,-2,3,2,
7,5,0,1,2,0,-4,3,-2,-4,2,-3,-4,
4,6,14,60,-2,-2,-2,-2,-2,-2,-2,-2,-3,
2,3,7,0,-2,2,3,2,-2,1,3,1,1,
5,7,0,11,-4,-4,-4,1,-2,2,-3,1,-2,
5,3,0,1,1,3,-2,-3,-2,-2,-2,3,2,
6,3,2,0,3,-2,-2,4,-2,-2,3,2,-2,
1,5,3,4,-2,3,-2,-2,-2,2,1,2,-3,
2,6,26,0,-2,-2,-2,3,-2,-2,3,2,3,
4,3,0,97,-2,-2,-2,-2,-2,-2,-3,2,-3,
5,3,5,1,-2,-2,1,3,-2,2,2,-3,2,
2,2,0,21,-2,-2,-2,0,-2,-3,1,2,2,
2,3,0,3,-2,-2,-2,0,-2,1,0,1,-3,
3,4,0,1,-2,-2,-2,0,-2,2,1,1,3,
2,2,0,2,1,-3,1,1,-2,2,3,-2,-2,
3,4,1,7,-2,-3,1,3,-2,3,-2,-2,-2,
4,3,3,0,3,3,1,-3,-2,2,-2,-2,-2,
3,3,0,1,2,1,2,-2,-2,1,-2,0,-2,
3,4,9,1,2,3,-3,-3,-2,-2,2,3,-2,
4,5,1,0,-2,2,2,4,-2,2,-2,2,1,
3,5,8,0,-2,2,3,-2,-2,2,-2,3,-2,
0,3,0,1,-4,-2,0,-4,-2,-2,-4,2,2,
1,3,0,1,-2,0,-2,0,-2,1,2,2,1,
2,4,0,4,-2,-2,-2,0,-2,-3,0,1,1,
3,4,84,0,-2,-2,3,2,-2,3,1,1,2,
2,3,0,3,-2,-2,-2,2,-2,2,1,-2,-3,
2,2,43,0,2,3,2,1,-2,-3,1,2,2,
5,5,4,1,-3,-2,2,3,-2,2,-2,-2,2,
4,2,0,1,3,-3,1,-2,-2,2,-2,-2,4,
5,0,6,1,-3,4,2,-2,-2,-3,-4,-4,-4,
2,2,0,1,0,-2,-2,-2,-2,-2,-2,3,3,
4,1,0,6,1,1,-3,2,-2,1,-2,-2,-2,
